"ID","ReleaseDate","Grade","Edition","Name","OfficialJPY","TaxExJPY","OfficialKRW","AppliedMultiplier","DiscrepancyCheck"
"3446","2021-09-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.2 All 4 TYPES MEDIUM HAIR 2 [PURPLE1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3447","2021-10-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-A00 LULUCE [COLOR C]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3448","2021-10-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 3 (MECHANICHAL UNIT)","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3449","2021-11-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.3 All 4 TYPES LONG HAIR 1 [BLACK1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"345","2012-02-29","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 R14 JUSTICE GUNDAM","1650","1500","21450","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3450","2021-11-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.3 All 4 TYPES LONG HAIR 2 [RED2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3451","2021-11-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.3 All 4 TYPES PIGTAILS 3 [PURPLE1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3452","2021-11-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.3 All 4 TYPES PONYTAIL HAIR 3 [YELLOW2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3453","2021-11-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE G02 [COLOR C]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3454","2022-01-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAND PARTS [WHITE/BLACK]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3455","2022-02-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 4 (STEALTH ARMOR)","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3456","2022-02-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE A02 [COLOR A]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3457","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION FACE PARTS Vol.1 All 4 TYPES FACIAL EXPRESSION SET 1 [COLOR A]","1078","980","12936","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3458","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION FACE PARTS Vol.1 All 4 TYPES FACIAL EXPRESSION SET 2 [COLOR B]","1078","980","12936","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3459","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION FACE PARTS Vol.1 All 4 TYPES FACIAL EXPRESSION SET 3 [COLOR A]","1078","980","12936","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"346","2012-05-12","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM AGE-3 NORMAL","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3460","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION FACE PARTS Vol.1 All 4 TYPES FACIAL EXPRESSION SET 4 [COLOR A]","1078","980","12936","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3461","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.4 ALL 4 TYPES SHORT HAIR 3 [BROWN 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3462","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.4 ALL 4 TYPES MEDIUM HAIR 3 [PINK 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3463","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.4 ALL 4 TYPES LONG HAIR 3 [YELLOW 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3464","2022-03-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.4 ALL 4 TYPES LONG HAIR 4 [WHITE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3465","2022-04-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 5 (HEAVY ARMOR)","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3466","2022-05-28","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Gc69r ALKA-CARTI (QUARTET FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3467","2022-05-28","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE G03 [COLOR B]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3468","2022-06-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Ac25g FAR-FARINA (CONDUCTOR FORM)","3520","3200","42240","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3469","2022-06-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.5 ALL 4 TYPES LONG HAIR 4 [BROWN 3]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"347","2012-09-08","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 CLANCHE","1430","1300","18590","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3470","2022-06-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.5 ALL 4 TYPES SHORT HAIR 1 [YELLOW 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3471","2022-06-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.5 ALL 4 TYPES PIGTAILS 4 [WHITE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3472","2022-06-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.5 ALL 4 TYPES SHORT HAIR 2 [GREEN 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3473","2022-07-16","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE S01 [COLOR A]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3474","2022-07-16","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS ARM PARTS & LEG PARTS [COLOR A]","990","900","11880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3475","2022-08-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE S02 [COLOR B]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3476","2022-08-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS ARM PARTS & LEG PARTS [COLOR B]","990","900","11880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3477","2022-09-17","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE S03 [COLOR C]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3478","2022-09-17","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS ARM PARTS & LEG PARTS [COLOR C]","990","900","11880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3479","2022-11-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-T00 LIRINEL [COLOR A]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"348","2012-04-14","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 SHALDOLL-KAI","1320","1200","17160","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3480","2022-11-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.6 ALL 4 TYPES LONG HAIR 1 [PINK 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3481","2022-11-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.6 ALL 4 TYPES MEDIUM HAIR 2 [BROWN 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3482","2022-11-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.6 ALL 4 TYPES PONYTAIL HAIR 4 [PURPLE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3483","2022-11-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.6 ALL 4 TYPES MEDIUM HAIR 1 [YELLOW 3]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3484","2022-12-17","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-T00 LARANEL[COLOR B]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3485","2023-02-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-D00 NEVERLIA[COLOR A]","2530","2300","30360","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3486","2023-02-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.7 ALL 4 TYPES STRAIGHT HAIR 1 [RED 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3487","2023-02-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.7 ALL 4 TYPES PONYTAIL HAIR 5 [WHITE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3488","2023-02-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.7 ALL 4 TYPES PIGTAILS 5 [NAVY 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3489","2023-02-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.7 ALL 4 TYPES LONG HAIR 2 [YELLOW 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"349","2013-02-09","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 SHALDOLL ROGUE","1430","1300","18590","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3490","2023-02-25","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 6 (CHASER COSTUME) [COLOR A]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3491","2023-03-18","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 7 (EVIL COSTUME) [COLOR A]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3492","2023-03-18","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS ARM PARTS & LEG PARTS [WHITE/BLACK]","990","900","11880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3493","2023-05-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Ac19b SIANA-AMARCIA (VIVACE FORM)","3520","3200","42240","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3494","2023-05-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE A03 [COLOR C]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3495","2023-05-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Ac65n POWERARI=PALYTON (GRAVE FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3496","2023-06-24","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE S04 [COLOR C]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3497","2023-07-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.8 ALL 4 TYPES PIGTAILS 6 [YELLOW 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3498","2023-07-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.8 ALL 4 TYPES STRAIGHT HAIR 2 [BROWN 3]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3499","2023-07-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.8 ALL 4 TYPES STRAIGHT HAIR 3 [PURPLE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"35","2015-02-14","HG","?쒖젙/?대읇G (P-Bandai)","HGBC 1/144 LIGHTNING BACK WEAPON SYSTEM Mk-II","880","800","11440","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"350","2012-06-16","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GHIRARGA","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3500","2023-07-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.8 ALL 4 TYPES LONG HAIR 3 [NAVY 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"351","2012-08-08","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM AGE-3 ORBITAL","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"352","2012-08-25","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM AGE-FX","2090","1900","27170","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"353","2012-10-06","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM LEGILIS","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"354","2013-01-19","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM AGE-FX BURST","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"355","2012-05-12","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 DANAZINE","1650","1500","21450","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"356","2012-04-21","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 ADELE (DIVA COLOR)","1320","1200","17160","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3565","2023-07-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION FACE PARTS FACIAL EXPRESSION SET 5 [COLOR B]","1078","980","12936","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3566","2023-07-29","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION FACE PARTS FACIAL EXPRESSION SET 6 [COLOR C]","1078","980","12936","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3567","2023-08-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-M00 ILSHANA [COLOR C]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3568","2023-08-26","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 8 (SCOUT COSTUME) [COLOR C]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3569","2023-09-16","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 9 (COMMANDER COSTUME) [COLOR C]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"357","2012-11-23","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 GUNDAM AGE-3 FORTRESS","1980","1800","25740","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3570","2023-09-16","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 10 (REAPER ARMOR)","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3571","2023-11-11","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE S05 [COLOR A]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3572","2023-12-09","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE S06 [COLOR B]","880","800","10560","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3573","2023-12-14","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Gc11w STIPLA-STEROY(ARDITO FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3574","2024-01-20","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 11 (FANG COSTUME) [COLOR A]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3575","2024-02-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Tc20g TUKIRNA-DIEARTH(INNOCENTE FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3576","2024-03-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.9 ALL 4 TYPES PONYTAIL HAIR 6 [BROWN 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3577","2024-03-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.9 ALL 4 TYPES MEDIUM HAIR 4 [BLUE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3578","2024-03-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.9 ALL 4 TYPES SHORT HAIR 3 [PINK 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3579","2024-03-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.9 ALL 4 TYPES PONYTAIL HAIR 7 [GREEN 2]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"358","2012-07-28","HG","?쒖젙/?대읇G (P-Bandai)","HG 1/144 G-EXES JACKEDGE","1320","1200","17160","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3580","2024-03-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 12 (REAPER COSTUME) [COLOR A]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3581","2024-06-22","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Dc88w ELIENE-ELIERICA (ELEGANTE FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3582","2024-07-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-F00 YUFIA [COLOR A]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3583","2024-07-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.10 ALL 4 TYPES MEDIUM HAIR 3 [WHITE 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3584","2024-07-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.10 ALL 4 TYPES MEDIUM HAIR 5 [RED 3]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3585","2024-07-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.10 ALL 4 TYPES SHORT HAIR 2 [BROWN 4]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3586","2024-07-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION HAIR STYLE PARTS Vol.10 ALL 4 TYPES PIGTAILS 7 [BLACK 1]","660","600","7920","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3587","2024-07-27","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 13 (TACTICAL COSTUME) [COLOR B]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3588","2024-08-24","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS TYPE MD01 [COLOR A]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3589","2024-08-23","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Tc10m REPLERO-PROPEN(SCHERZANDO FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"359","2011-06-18","HGUC","?쒖젙/?대읇G (P-Bandai)","HGUC 1/144 GM CANNON Ⅱ","1540","1400","20020","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3590","2024-09-28","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION BODY PARTS ARM PARTS & LEG PARTS [BROWN]","990","900","11880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3591","2024-11-30","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS RISHETTA (FREESIA WEAR) [COLOR A]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3592","2024-11-30","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 14 (SPOTTER COSTUME) [COLOR B]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3593","2024-12-21","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS OPTION PARTS SET 15 (NIGHTMARE COSTUME) [COLOR C]","1650","1500","19800","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3594","2024-12-19","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-Dc75b NAUTILICA-TRATILICA(COMODO FORM)","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"3595","2025-02-15","30 MINUTES LABEL","?쒖젙/?대읇G (P-Bandai)","30MS SIS-N00 SOUREI [COLOR B]","1760","1600","22880","14.3","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
